price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,property_inflation_index,km_from_cbd
1685000,"Saturday, 27 November 2021",Lidcombe,2,4,2,607,House,19627,27248,220.1,14.99
2970000,"Wednesday, 22 September 2021",Lilyfield,2,4,2,196,House,7616,58916,220.1,4.57
3750000,"Tuesday, 23 November 2021",Lilyfield,2,4,2,307,House,7616,58916,220.1,4.57
5610000,"Tuesday, 14 December 2021",Lindfield,2,4,2,1069,House,9791,51064,220.1,10.35
3110000,"Saturday, 18 December 2021",Little Bay,2,4,2,659,House,4477,48360,220.1,13.55
1920000,"Saturday, 9 October 2021",Loftus,2,4,2,645,House,4135,40456,220.1,25.04
1650000,"Friday, 29 October 2021",Long Jetty,2,4,2,695,House,6390,28288,220.1,61.67
1356500,"Friday, 19 November 2021",Long Jetty,2,4,2,696,House,6390,28288,220.1,61.67
2005000,"Wednesday, 20 October 2021",Lugarno,2,4,2,613,House,5606,40768,220.1,20
2150000,"Friday, 10 December 2021",Lugarno,2,4,2,706,House,5606,40768,220.1,20
2000000,"Saturday, 18 December 2021",Lugarno,2,4,2,562,House,5606,40768,220.1,20
1650000,"Saturday, 27 November 2021",Macmasters Beach,2,4,2,615,House,1294,37440,220.1,44.72
1335000,"Wednesday, 24 November 2021",Macquarie Links,2,4,2,700,House,1360,47372,220.1,33.73
1325000,"Saturday, 9 October 2021",Macquarie Links,2,4,2,600,House,1360,47372,220.1,33.73
2490000,"Friday, 12 November 2021",Manly Vale,2,4,2,701,House,6160,48620,220.1,10.57
2100000,"Friday, 24 December 2021",Mannering Park,2,4,2,582,House,2472,28964,220.1,83.63
1021500,"Thursday, 28 October 2021",Marayong,2,4,2,590,House,7706,30992,220.1,32.22
3140000,"Thursday, 11 November 2021",Maroubra,2,4,2,439,House,30688,40248,220.1,9.52
1095000,"Monday, 15 November 2021",Marsden Park,2,4,2,330,House,1008,32500,220.1,40.63
1110000,"Friday, 26 November 2021",Marsden Park,2,4,2,325,House,1008,32500,220.1,40.63
1145000,"Saturday, 11 December 2021",Marsden Park,2,4,2,375,House,1008,32500,220.1,40.63
1137000,"Thursday, 18 November 2021",Marsden Park,2,4,2,280,House,1008,32500,220.1,40.63
2400000,"Tuesday, 21 September 2021",Marsfield,2,4,2,581,House,13297,32448,220.1,13.73
2850000,"Saturday, 27 November 2021",Marsfield,2,4,2,950,House,13297,32448,220.1,13.73
2641000,"Saturday, 18 December 2021",Marsfield,2,4,2,588,House,13297,32448,220.1,13.73
1656000,"Wednesday, 29 September 2021",Menai,2,4,2,585,House,10304,43836,220.1,24.47
1140000,"Monday, 13 December 2021",Merrylands,2,4,2,260,House,29653,25272,220.1,21.07
1288000,"Saturday, 13 November 2021",Middleton Grange,2,4,2,496,House,5177,44044,220.1,34.32
1180000,"Saturday, 20 November 2021",Middleton Grange,2,4,2,551,House,5177,44044,220.1,34.32
1025000,"Saturday, 9 October 2021",Middleton Grange,2,4,2,432,House,5177,44044,220.1,34.32
2540000,"Wednesday, 15 December 2021",Monterey,2,4,2,500,House,4532,37232,220.1,13.19
1200000,"Monday, 29 November 2021",Moorebank,2,4,2,375,House,9747,38792,220.1,26.27
1900000,"Saturday, 16 October 2021",Mortdale,2,4,2,721,House,10419,39624,220.1,17.19
1150000,"Friday, 26 November 2021",Mount Annan,2,4,2,1083,House,11703,43680,220.1,46.81
1210000,"Thursday, 28 October 2021",Mount Annan,2,4,2,720,House,11703,43680,220.1,46.81
1265000,"Tuesday, 16 November 2021",Mount Annan,2,4,2,1067,House,11703,43680,220.1,46.81
1021000,"Tuesday, 14 September 2021",Mount Annan,2,4,2,1054,House,11703,43680,220.1,46.81
1115000,"Monday, 29 November 2021",Mount Annan,2,4,2,527,House,11703,43680,220.1,46.81
1200000,"Saturday, 27 November 2021",Mount Annan,2,4,2,635,House,11703,43680,220.1,46.81
1535000,"Tuesday, 21 December 2021",Mount Colah,2,4,2,2005,House,7095,43056,220.1,23.26
1060000,"Tuesday, 26 October 2021",Mount Riverview,2,4,2,2080,House,3034,41704,220.1,55.12
1265000,"Monday, 20 December 2021",Narara,2,4,2,1253,House,7934,34632,220.1,53.4
1060000,"Sunday, 19 December 2021",Narara,2,4,2,638,House,7934,34632,220.1,53.4
1207000,"Tuesday, 30 November 2021",Narara,2,4,2,836,House,7934,34632,220.1,53.4
1240000,"Thursday, 9 December 2021",Narellan,2,4,2,876,House,3616,35516,220.1,48.2
1320000,"Tuesday, 19 October 2021",Narellan,2,4,2,633,House,3616,35516,220.1,48.2
1060000,"Monday, 29 November 2021",Narellan Vale,2,4,2,502,House,7193,40352,220.1,47.8
1054888,"Monday, 15 November 2021",Narellan Vale,2,4,2,733,House,7193,40352,220.1,47.8
2610000,"Thursday, 30 September 2021",Narraweena,2,4,2,607,House,6608,34008,220.1,14.02
2325000,"Monday, 22 November 2021",Narraweena,2,4,2,667,House,6608,34008,220.1,14.02
1615000,"Tuesday, 12 October 2021",Narwee,2,4,2,390,House,5618,27404,220.1,15.94
1855000,"Friday, 26 November 2021",Newington,2,4,2,313,House,5802,51792,220.1,14.58
1816000,"Thursday, 25 November 2021",Normanhurst,2,4,2,740,House,5290,38688,220.1,18.95
3120000,"Saturday, 27 November 2021",North Curl Curl,2,4,2,405,House,4117,48152,220.1,13.57
3100000,"Thursday, 18 November 2021",North Curl Curl,2,4,2,623,House,4117,48152,220.1,13.57
2265000,"Saturday, 30 October 2021",North Epping,2,4,2,815,House,4526,45344,220.1,15.94
1980000,"Sunday, 19 September 2021",North Epping,2,4,2,803,House,4526,45344,220.1,15.94
2485000,"Friday, 12 November 2021",North Epping,2,4,2,790,House,4526,45344,220.1,15.94
3175000,"Saturday, 27 November 2021",North Narrabeen,2,4,2,1869,House,5852,43836,220.1,19.68
2800000,"Tuesday, 14 September 2021",North Narrabeen,2,4,2,607,House,5852,43836,220.1,19.68
1525000,"Monday, 22 November 2021",North Parramatta,2,4,2,514,House,13248,37908,220.1,19.97
1780000,"Monday, 29 November 2021",North Rocks,2,4,2,708,House,7965,40092,220.1,20.61
1875000,"Wednesday, 13 October 2021",North Rocks,2,4,2,695,House,7965,40092,220.1,20.61
1840000,"Friday, 22 October 2021",North Rocks,2,4,2,957,House,7965,40092,220.1,20.61
1918000,"Saturday, 16 October 2021",North Ryde,2,4,2,744,House,10860,36712,220.1,10.39
4505000,"Saturday, 27 November 2021",Northbridge,2,4,2,664,House,6347,60060,220.1,6.03
1470000,"Wednesday, 17 November 2021",Northmead,2,4,2,711,House,11215,40924,220.1,21.97
1470000,"Saturday, 18 December 2021",Northmead,2,4,2,765,House,11215,40924,220.1,21.97
6725000,"Friday, 15 October 2021",Northwood,2,4,2,916,House,982,72124,220.1,4.95
3500000,"Thursday, 14 October 2021",Oatley,2,4,2,1000,House,10486,45084,220.1,18.23
1675000,"Tuesday, 14 September 2021",Oatley,2,4,2,488,House,10486,45084,220.1,18.23
1045000,"Friday, 26 November 2021",Oran Park,2,4,2,450,House,4765,50336,220.1,45.41
1140000,"Monday, 20 December 2021",Oran Park,2,4,2,553,House,4765,50336,220.1,45.41
1010000,"Monday, 13 December 2021",Oran Park,2,4,2,413,House,4765,50336,220.1,45.41
1200000,"Wednesday, 24 November 2021",Oran Park,2,4,2,403,House,4765,50336,220.1,45.41
1060000,"Monday, 15 November 2021",Oran Park,2,4,2,375,House,4765,50336,220.1,45.41
1050000,"Monday, 15 November 2021",Oran Park,2,4,2,390,House,4765,50336,220.1,45.41
1090000,"Friday, 17 December 2021",Oran Park,2,4,2,620,House,4765,50336,220.1,45.41
1161000,"Monday, 22 November 2021",Oran Park,2,4,2,409,House,4765,50336,220.1,45.41
1120000,"Wednesday, 22 December 2021",Oran Park,2,4,2,450,House,4765,50336,220.1,45.41
2108000,"Saturday, 18 September 2021",Oyster Bay,2,4,2,563,House,5488,47736,220.1,19.73
1280000,"Thursday, 16 December 2021",Oyster Bay,2,4,2,289,House,5488,47736,220.1,19.73
1515000,"Tuesday, 23 November 2021",Padstow Heights,2,4,2,560,House,3540,34268,220.1,20.06
1835000,"Saturday, 16 October 2021",Padstow Heights,2,4,2,608,House,3540,34268,220.1,20.06
1200000,"Friday, 19 November 2021",Parklea,2,4,2,333,House,3465,43004,220.1,31.23
1550000,"Wednesday, 22 December 2021",Peakhurst,2,4,2,531,House,10539,31876,220.1,17.67
1425000,"Saturday, 18 December 2021",Peakhurst,2,4,2,556,House,10539,31876,220.1,17.67
2530000,"Saturday, 18 December 2021",Peakhurst,2,4,2,1091,House,10539,31876,220.1,17.67
2200000,"Friday, 15 October 2021",Peakhurst Heights,2,4,2,770,House,2336,36816,220.1,18.83
2750000,"Friday, 24 September 2021",Pearl Beach,2,4,2,670,House,536,35568,220.1,36.91
1438000,"Friday, 22 October 2021",Pemulwuy,2,4,2,394,House,5009,52832,220.1,26.91
1575000,"Saturday, 13 November 2021",Pemulwuy,2,4,2,375,House,5009,52832,220.1,26.91
2226000,"Saturday, 23 October 2021",Pennant Hills,2,4,2,573,House,7287,43472,220.1,18.83
1602500,"Wednesday, 10 November 2021",Picnic Point,2,4,2,704,House,6160,40560,220.1,22.31
1360000,"Saturday, 11 December 2021",Picnic Point,2,4,2,328,House,6160,40560,220.1,22.31
1100000,"Thursday, 30 September 2021",Point Clare,2,4,2,658,House,3731,31772,220.1,48.17
2300000,"Saturday, 11 December 2021",Point Clare,2,4,2,639,House,3731,31772,220.1,48.17
1031000,"Wednesday, 27 October 2021",Point Clare,2,4,2,734,House,3731,31772,220.1,48.17
1272000,"Thursday, 28 October 2021",Point Clare,2,4,2,581,House,3731,31772,220.1,48.17
1331490,"Thursday, 16 September 2021",Point Frederick,2,4,2,776,House,1927,36868,220.1,48.56
1165000,"Wednesday, 22 December 2021",Prairiewood,2,4,2,569,House,3246,23088,220.1,27.96
1189000,"Sunday, 19 December 2021",Prairiewood,2,4,2,564,House,3246,23088,220.1,27.96
1075000,"Wednesday, 10 November 2021",Prestons,2,4,2,487,House,15313,36244,220.1,32.26
1087500,"Saturday, 1 January 2022",Prestons,2,4,2,384,House,15313,36244,220.1,32.26
1105000,"Saturday, 27 November 2021",Punchbowl,2,4,2,454,House,20236,22048,220.1,16.27
3225000,"Wednesday, 22 September 2021",Putney,2,4,2,803,House,4107,44876,220.1,10.51
3400000,"Friday, 22 October 2021",Putney,2,4,2,853,House,4107,44876,220.1,10.51
2400000,"Saturday, 27 November 2021",Pymble,2,4,2,980,House,11051,53300,220.1,14.82
1385000,"Thursday, 25 November 2021",Quakers Hill,2,4,2,627,House,27080,40196,220.1,33.29
1300000,"Tuesday, 23 November 2021",Quakers Hill,2,4,2,562,House,27080,40196,220.1,33.29
2500000,"Monday, 25 October 2021",Redfern,2,4,2,135,House,13213,51532,220.1,3.12
1430000,"Friday, 12 November 2021",Revesby,2,4,2,619,House,14176,31616,220.1,20.44
1360000,"Saturday, 9 October 2021",Revesby Heights,2,4,2,398,House,1667,44564,220.1,21.15
1431000,"Friday, 17 December 2021",Richmond,2,4,2,714,House,5482,32812,220.1,50.79
1450000,"Tuesday, 21 December 2021",Riverstone,2,4,2,390,House,7247,36764,220.1,39.07
1165000,"Friday, 22 October 2021",Rooty Hill,2,4,2,529,House,14704,33176,220.1,35.32
1086000,"Tuesday, 30 November 2021",Roselands,2,4,2,474,House,11579,28288,220.1,14.57
4120000,"Saturday, 30 October 2021",Roseville,2,4,2,664,House,10082,51896,220.1,9.54
5075000,"Thursday, 14 October 2021",Roseville Chase,2,4,2,1031,House,1616,52728,220.1,10.07
1640000,"Monday, 11 October 2021",Rouse Hill,2,4,2,600,House,7965,45812,220.1,34.5
1510000,"Saturday, 27 November 2021",Rouse Hill,2,4,2,540,House,7965,45812,220.1,34.5
1875000,"Wednesday, 27 October 2021",Rydalmere,2,4,2,650,House,6642,33540,220.1,16.91
1115000,"Wednesday, 15 December 2021",Sadleir,2,4,2,639,House,3135,21060,220.1,30.09
1040000,"Monday, 18 October 2021",San Remo,2,4,2,575,House,4351,27248,220.1,77.69
3700000,"Wednesday, 29 September 2021",Sandringham,2,4,2,773,House,1238,39728,220.1,16.06
2625000,"Tuesday, 21 September 2021",Sans Souci,2,4,2,474,House,10304,37336,220.1,15.92
1140000,"Saturday, 18 December 2021",Schofields,2,4,2,478,House,4983,42744,220.1,35.82
1275000,"Friday, 17 December 2021",Schofields,2,4,2,403,House,4983,42744,220.1,35.82
1098500,"Friday, 17 December 2021",Schofields,2,4,2,350,House,4983,42744,220.1,35.82
1080000,"Tuesday, 21 December 2021",Schofields,2,4,2,305,House,4983,42744,220.1,35.82
1300000,"Monday, 15 November 2021",Seven Hills,2,4,2,645,House,19326,33540,220.1,26.58
1604000,"Sunday, 10 October 2021",Silverwater,2,4,2,643,House,4166,37024,220.1,15.62
1730000,"Saturday, 27 November 2021",Silverwater,2,4,2,693,House,4166,37024,220.1,15.62
1190000,"Saturday, 27 November 2021",South Penrith,2,4,2,600,House,11790,37024,220.1,48.41
1080000,"Saturday, 23 October 2021",Spring Farm,2,4,2,444,House,4307,53196,220.1,50.15
1275000,"Friday, 29 October 2021",Springfield,2,4,2,595,House,4104,34320,220.1,50.8
1215000,"Thursday, 18 November 2021",Springfield,2,4,2,556,House,4104,34320,220.1,50.8
1191000,"Wednesday, 13 October 2021",Springfield,2,4,2,569,House,4104,34320,220.1,50.8
1185000,"Thursday, 23 September 2021",Springwood,2,4,2,779,House,8475,37544,220.1,61.88
1267001,"Tuesday, 14 September 2021",Springwood,2,4,2,4015,House,8475,37544,220.1,61.88
1203000,"Wednesday, 17 November 2021",Springwood,2,4,2,1505,House,8475,37544,220.1,61.88
1100000,"Wednesday, 15 September 2021",St Clair,2,4,2,774,House,19897,38896,220.1,39.76
1100000,"Monday, 11 October 2021",St Clair,2,4,2,560,House,19897,38896,220.1,39.76
3900000,"Thursday, 11 November 2021",St Ives,2,4,2,1163,House,17300,48464,220.1,15.99
1117000,"Saturday, 18 September 2021",St Johns Park,2,4,2,600,House,6119,23920,220.1,28.54
1310000,"Friday, 10 December 2021",Stanhope Gardens,2,4,2,411,House,9163,45864,220.1,30.99
1222000,"Monday, 25 October 2021",Stanhope Gardens,2,4,2,450,House,9163,45864,220.1,30.99
1605000,"Monday, 29 November 2021",Stanhope Gardens,2,4,2,450,House,9163,45864,220.1,30.99
1400000,"Tuesday, 30 November 2021",Stanhope Gardens,2,4,2,450,House,9163,45864,220.1,30.99
1206000,"Saturday, 23 October 2021",Stanhope Gardens,2,4,2,551,House,9163,45864,220.1,30.99
1455000,"Tuesday, 14 December 2021",Sutherland,2,4,2,581,House,10816,47268,220.1,23.45
2570000,"Wednesday, 27 October 2021",Sylvania,2,4,2,651,House,10479,37284,220.1,19.33
4335000,"Saturday, 30 October 2021",Sylvania Waters,2,4,2,721,House,3169,39572,220.1,19.27
1260000,"Thursday, 30 September 2021",Tascott,2,4,2,721,House,1602,36868,220.1,46.89
1850000,"Tuesday, 16 November 2021",Tempe,2,4,2,325,House,3556,41600,220.1,7.83
2400000,"Monday, 11 October 2021",Terrey Hills,2,4,2,729,House,3041,42484,220.1,19.32
1580000,"Tuesday, 12 October 2021",Terrigal,2,4,2,619,House,11349,38168,220.1,50.75
1450000,"Wednesday, 15 December 2021",Terrigal,2,4,2,563,House,11349,38168,220.1,50.75
1705000,"Friday, 26 November 2021",Terrigal,2,4,2,519,House,11349,38168,220.1,50.75
1490000,"Friday, 17 December 2021",Terrigal,2,4,2,790,House,11349,38168,220.1,50.75
1125000,"Saturday, 16 October 2021",The Entrance North,2,4,2,556,House,1474,31148,220.1,65.14
1700000,"Wednesday, 24 November 2021",The Ponds,2,4,2,574,House,11731,53716,220.1,33.2
1581004,"Thursday, 23 December 2021",The Ponds,2,4,2,512,House,11731,53716,220.1,33.2
2000000,"Saturday, 30 October 2021",Thornleigh,2,4,2,446,House,8464,43160,220.1,19.84
1110000,"Friday, 12 November 2021",Toongabbie,2,4,2,626,House,14337,34996,220.1,25.67
1120000,"Saturday, 13 November 2021",Toongabbie,2,4,2,481,House,14337,34996,220.1,25.67
1320000,"Monday, 13 December 2021",Toongabbie,2,4,2,557,House,14337,34996,220.1,25.67
1022000,"Thursday, 23 December 2021",Toongabbie,2,4,2,310,House,14337,34996,220.1,25.67
1131522,"Wednesday, 13 October 2021",Toukley,2,4,2,686,House,4550,25844,220.1,74.11
1165000,"Monday, 25 October 2021",Toukley,2,4,2,575,House,4550,25844,220.1,74.11
1000000,"Tuesday, 12 October 2021",Tuggerah,2,4,2,727,House,927,33904,220.1,65.08
1250000,"Wednesday, 13 October 2021",Tumbi Umbi,2,4,2,711,House,5108,32344,220.1,57.68
2400000,"Friday, 26 November 2021",Turramurra,2,4,2,923,House,11919,49920,220.1,16.36
1540000,"Wednesday, 15 December 2021",Turrella,2,4,2,455,House,2511,32292,220.1,9.65
1200000,"Friday, 19 November 2021",Umina Beach,2,4,2,455,House,16733,29380,220.1,39.51
1580000,"Friday, 19 November 2021",Umina Beach,2,4,2,696,House,16733,29380,220.1,39.51
2040000,"Monday, 29 November 2021",Umina Beach,2,4,2,670,House,16733,29380,220.1,39.51
1000110,"Monday, 13 December 2021",Wadalba,2,4,2,587,House,2831,35464,220.1,69.89
1850333,"Friday, 26 November 2021",Wahroonga,2,4,2,740,House,17371,47424,220.1,17.9
2800000,"Wednesday, 22 December 2021",Wahroonga,2,4,2,936,House,17371,47424,220.1,17.9
1302000,"Saturday, 16 October 2021",Wentworthville,2,4,2,588,House,11318,34320,220.1,23.17
1160000,"Wednesday, 22 December 2021",West Hoxton,2,4,2,569,House,10012,36764,220.1,35.53
1120000,"Thursday, 23 December 2021",West Hoxton,2,4,2,623,House,10012,36764,220.1,35.53
1010000,"Monday, 15 November 2021",West Hoxton,2,4,2,500,House,10012,36764,220.1,35.53
1095000,"Monday, 22 November 2021",West Hoxton,2,4,2,601,House,10012,36764,220.1,35.53
1155000,"Saturday, 30 October 2021",West Hoxton,2,4,2,561,House,10012,36764,220.1,35.53
2025000,"Saturday, 16 October 2021",West Pennant Hills,2,4,2,630,House,16374,45500,220.1,20.91
2250000,"Monday, 20 December 2021",West Pennant Hills,2,4,2,830,House,16374,45500,220.1,20.91
2250000,"Tuesday, 19 October 2021",West Pennant Hills,2,4,2,961,House,16374,45500,220.1,20.91
2160000,"Friday, 24 December 2021",West Pennant Hills,2,4,2,978,House,16374,45500,220.1,20.91
3300000,"Wednesday, 24 November 2021",West Pymble,2,4,2,961,House,5298,48672,220.1,13.47
2320000,"Monday, 11 October 2021",West Pymble,2,4,2,696,House,5298,48672,220.1,13.47
3500000,"Saturday, 30 October 2021",West Pymble,2,4,2,942,House,5298,48672,220.1,13.47
2930000,"Saturday, 11 December 2021",West Pymble,2,4,2,942,House,5298,48672,220.1,13.47
1770000,"Friday, 17 December 2021",Westleigh,2,4,2,755,House,4456,44044,220.1,21.62
1240000,"Tuesday, 26 October 2021",Wetherill Park,2,4,2,681,House,6127,25688,220.1,28.94
1275000,"Saturday, 18 December 2021",Wetherill Park,2,4,2,551,House,6127,25688,220.1,28.94
2560000,"Thursday, 28 October 2021",Wheeler Heights,2,4,2,729,House,2986,42848,220.1,16.54
1060000,"Wednesday, 22 December 2021",Wiley Park,2,4,2,460,House,10126,23036,220.1,14.66
1227000,"Friday, 24 September 2021",Winmalee,2,4,2,765,House,6202,38740,220.1,59.15
1130000,"Tuesday, 16 November 2021",Winmalee,2,4,2,755,House,6202,38740,220.1,59.15
1565000,"Monday, 29 November 2021",Winston Hills,2,4,2,696,House,11674,40352,220.1,23.42
1605000,"Monday, 13 December 2021",Winston Hills,2,4,2,746,House,11674,40352,220.1,23.42
1035000,"Monday, 11 October 2021",Woodbine,2,4,2,758,House,2741,33228,220.1,41.15
1020000,"Tuesday, 30 November 2021",Woongarrah,2,4,2,826,House,5226,35256,220.1,73.6
1025000,"Saturday, 27 November 2021",Woongarrah,2,4,2,571,House,5226,35256,220.1,73.6
1250000,"Friday, 12 November 2021",Woy Woy,2,4,2,873,House,10643,25844,220.1,40.99
1110000,"Saturday, 18 December 2021",Woy Woy,2,4,2,556,House,10643,25844,220.1,40.99
1272500,"Wednesday, 13 October 2021",Wyoming,2,4,2,1081,House,10134,29380,220.1,52.93
1100000,"Tuesday, 16 November 2021",Wyoming,2,4,2,761,House,10134,29380,220.1,52.93
1200000,"Friday, 24 December 2021",Wyoming,2,4,2,644,House,10134,29380,220.1,52.93
1100000,"Wednesday, 15 December 2021",Wyongah,2,4,2,575,House,2020,32448,220.1,70.78
1350000,"Thursday, 16 December 2021",Yarrawarrah,2,4,2,630,House,2733,45292,220.1,26.82
1980000,"Saturday, 18 December 2021",Yowie Bay,2,4,2,607,House,3074,45292,220.1,22.79
1197000,"Saturday, 19 June 2021",Abbotsbury,2,4,2,603,House,4253,37492,210.1,32.42
1420000,"Thursday, 7 October 2021",Abbotsbury,2,4,2,600,House,4253,37492,210.1,32.42
1465000,"Friday, 30 July 2021",Abbotsbury,2,4,2,600,House,4253,37492,210.1,32.42
1150000,"Sunday, 22 August 2021",Acacia Gardens,2,4,2,638,House,3798,47060,210.1,31.04
1790000,"Monday, 6 December 2021",Allawah,2,4,2,531,House,5706,31928,210.1,14.87
2000000,"Wednesday, 21 July 2021",Avoca Beach,2,4,2,740,House,4584,39728,210.1,48.53
1595134,"Friday, 20 August 2021",Avoca Beach,2,4,2,568,House,4584,39728,210.1,48.53
4250000,"Tuesday, 31 August 2021",Balgowlah,2,4,2,375,House,7961,56576,210.1,9.16
1510000,"Saturday, 31 July 2021",Bass Hill,2,4,2,822,House,9069,24388,210.1,20.43
1600000,"Sunday, 27 June 2021",Baulkham Hills,2,4,2,695,House,37050,41288,210.1,24.81
1617000,"Thursday, 24 June 2021",Baulkham Hills,2,4,2,695,House,37050,41288,210.1,24.81
2000000,"Wednesday, 25 August 2021",Beecroft,2,4,2,431,House,9396,47112,210.1,18.35
